,date,adj_close,close,high,low,open,volume,nas_open,nas_high,nas_low,nas_close,nas_adj_close,dji_open,dji_high,dji_low,dji_close,dji_adj_close,sp_open,sp_high,sp_low,sp_close,sp_adj_close,sox_open,sox_high,sox_low,sox_close,sox_adj_close
625,2006-08-15,53.45,53.5,53.55,53.3,53.45,6130100.0,2064.56005859375,2099.81005859375,2060.909912109375,2092.340087890625,2092.340087890625,11195.2802734375,11269.490234375,11144.4599609375,11242.58984375,11242.58984375,1278.219970703125,1283.9599609375,1271.25,1280.27001953125,1280.27001953125,408.760009765625,418.2900085449219,405.1199951171875,415.0299987792969,414.8292846679688
626,2006-08-16,54.3,54.3,54.3,53.95,54.0,8211000.0,2107.830078125,2119.010009765625,2068.800048828125,2085.050048828125,2085.050048828125,11244.58984375,11344.169921875,11187.3603515625,11240.349609375,11240.349609375,1280.260009765625,1292.9200439453125,1273.8199462890625,1279.3599853515625,1279.3599853515625,415.0299987792969,424.67999267578125,406.3999938964844,411.0299987792969,410.8312072753906
627,2006-08-17,54.75,54.75,54.9,54.55,54.65,17483300.0,2079.449951171875,2079.449951171875,2064.93994140625,2072.5,2072.5,11239.4697265625,11245.9501953125,11190.5595703125,11219.3798828125,11219.3798828125,1279.31005859375,1279.31005859375,1273.0,1275.77001953125,1275.77001953125,411.0299987792969,413.7799987792969,406.6600036621094,408.5299987792969,408.3324279785156
628,2006-08-18,54.6,54.6,54.8,54.55,54.75,5902200.0,2079.52001953125,2083.89990234375,2054.1298828125,2060.85009765625,2060.85009765625,11218.1796875,11276.2900390625,11141.8203125,11173.58984375,11173.58984375,1275.6700439453125,1282.75,1268.3699951171875,1271.47998046875,1271.47998046875,408.5299987792969,412.0700073242188,402.8599853515625,405.7200012207031,405.5237731933594
629,2006-08-21,52.9,52.9,54.55,52.85,54.5,12635090.0,2085.56005859375,2097.760009765625,2056.77001953125,2060.280029296875,2060.280029296875,11168.4697265625,11250.83984375,11068.5703125,11076.1796875,11076.1796875,1271.1300048828125,1283.739990234375,1264.72998046875,1265.949951171875,1265.949951171875,405.7200012207031,420.3399963378906,405.7200012207031,408.6000061035156,408.40240478515625
630,2006-08-22,53.35,53.4,53.6,52.9,52.9,8043000.0,2052.97998046875,2076.35009765625,2048.219970703125,2071.739990234375,2071.739990234375,11073.1396484375,11143.98046875,11044.7197265625,11124.3701171875,11124.3701171875,1265.719970703125,1272.550048828125,1261.300048828125,1271.81005859375,1271.81005859375,408.6000061035156,415.6499938964844,407.0700073242188,414.7200012207031,414.5194396972656
631,2006-08-23,53.45,53.5,53.55,52.5,53.3,4268000.0,2066.22998046875,2066.22998046875,2049.840087890625,2057.7099609375,2057.7099609375,11121.16015625,11121.16015625,11042.6396484375,11088.0302734375,11088.0302734375,1271.6400146484375,1271.6400146484375,1262.0799560546875,1266.739990234375,1266.739990234375,414.7200012207031,414.7200012207031,403.7799987792969,405.3900146484375,405.1939697265625
632,2006-08-24,53.15,53.15,53.5,53.0,53.0,1238000.0,2073.010009765625,2092.659912109375,2067.68994140625,2069.0400390625,2069.0400390625,11089.0703125,11202.73046875,11079.7802734375,11097.8701171875,11097.8701171875,1266.6700439453125,1278.9000244140625,1266.6700439453125,1268.2099609375,1268.2099609375,405.3900146484375,415.95001220703125,405.3900146484375,409.9100036621094,409.7117614746094
633,2006-08-25,53.15,53.2,53.65,53.2,53.55,3727000.0,2092.489990234375,2115.010009765625,2089.60009765625,2115.010009765625,2115.010009765625,11098.0302734375,11234.26953125,11098.0302734375,11230.259765625,11230.259765625,1268.18994140625,1286.22998046875,1268.18994140625,1285.5799560546875,1285.5799560546875,409.9100036621094,425.7999877929688,409.9100036621094,425.1700134277344,424.9643859863281
634,2006-08-28,52.5,52.55,53.2,52.45,53.0,5666050.0,2127.06005859375,2149.5400390625,2120.110107421875,2149.5400390625,2149.5400390625,11224.91015625,11340.7998046875,11224.91015625,11327.1201171875,11327.1201171875,1285.27001953125,1296.2099609375,1285.27001953125,1295.4300537109375,1295.4300537109375,425.1700134277344,444.9800109863281,425.1700134277344,443.6000061035156,443.3854675292969
635,2006-08-29,52.85,52.9,53.5,52.6,52.8,4078000.0,2144.300048828125,2168.110107421875,2141.56005859375,2157.610107421875,2157.610107421875,11327.3603515625,11372.419921875,11298.3798828125,11334.9599609375,11334.9599609375,1295.3699951171875,1300.780029296875,1292.7099609375,1297.47998046875,1297.47998046875,443.6000061035156,452.3599853515625,441.1499938964844,446.1099853515625,445.8942260742188
636,2006-08-30,53.6,53.7,53.9,53.0,53.1,5897200.0,2157.139892578125,2165.469970703125,2138.449951171875,2163.949951171875,2163.949951171875,11333.759765625,11381.4697265625,11317.669921875,11381.4697265625,11381.4697265625,1297.47998046875,1302.300048828125,1293.5699462890625,1302.300048828125,1302.300048828125,446.1099853515625,446.489990234375,435.8299865722656,445.8699951171875,445.65435791015625
637,2006-08-31,54.2,54.25,54.45,54.1,54.15,6377000.0,2151.909912109375,2153.530029296875,2140.81005859375,2147.75,2147.75,11380.669921875,11380.990234375,11321.990234375,11345.0498046875,11345.0498046875,1302.300048828125,1302.300048828125,1295.510009765625,1297.52001953125,1297.52001953125,445.8699951171875,445.8699951171875,434.0700073242188,436.75,436.5387878417969
638,2006-09-01,54.35,54.35,54.4,54.15,54.15,2472000.0,2145.31005859375,2162.679931640625,2140.6298828125,2150.02001953125,2150.02001953125,11344.41015625,11383.7099609375,11303.33984375,11339.83984375,11339.83984375,1297.52001953125,1302.489990234375,1294.43994140625,1298.8199462890625,1298.8199462890625,436.75,442.05999755859375,434.0899963378906,435.8399963378906,435.62921142578125
639,2006-09-04,55.05,55.05,55.35,54.8,54.8,17456000.0,2152.909912109375,2160.110107421875,2126.75,2134.659912109375,2134.659912109375,11337.1201171875,11370.8203125,11264.0400390625,11297.900390625,11297.900390625,1298.72998046875,1301.5,1289.8199462890625,1292.989990234375,1292.989990234375,436.5799865722656,442.2999877929688,430.4200134277344,431.7099914550781,431.5011901855469
640,2006-09-05,55.15,55.2,55.35,55.05,55.2,6564000.0,2142.340087890625,2144.330078125,2122.64990234375,2137.110107421875,2137.110107421875,11297.8203125,11334.7197265625,11273.8896484375,11304.4599609375,11304.4599609375,1292.969970703125,1297.22998046875,1291.4000244140625,1296.06005859375,1296.06005859375,433.3299865722656,435.6900024414063,428.8800048828125,434.6099853515625,434.3997802734375
641,2006-09-06,54.65,54.75,55.2,54.45,54.8,7442000.0,2132.169921875,2152.919921875,2129.25,2140.2900390625,2140.2900390625,11301.2197265625,11317.4296875,11260.2802734375,11284.0498046875,11284.0498046875,1295.9200439453125,1298.8800048828125,1292.3900146484375,1295.0899658203125,1295.0899658203125,434.510009765625,439.6700134277344,432.4700012207031,433.6900024414063,433.4802551269531
642,2006-09-07,54.55,54.55,54.8,54.25,54.45,5137000.0,2140.52001953125,2164.219970703125,2139.570068359375,2160.699951171875,2160.699951171875,11285.330078125,11387.7900390625,11273.490234375,11352.009765625,11352.009765625,1295.0899658203125,1305.02001953125,1293.969970703125,1301.780029296875,1301.780029296875,433.8900146484375,439.4100036621094,433.6300048828125,438.4400024414063,438.22796630859375
643,2006-09-08,54.65,54.7,55.0,54.25,54.55,4207000.0,2161.9599609375,2173.8798828125,2145.219970703125,2172.300048828125,2172.300048828125,11352.650390625,11379.5498046875,11299.580078125,11369.9404296875,11369.9404296875,1301.5699462890625,1305.02001953125,1295.2900390625,1304.280029296875,1304.280029296875,439.1600036621094,446.4599914550781,436.30999755859375,445.7099914550781,445.49444580078125
644,2006-09-11,54.75,54.75,55.75,54.5,54.8,5103000.0,2175.070068359375,2188.550048828125,2167.47998046875,2185.72998046875,2185.72998046875,11365.98046875,11407.080078125,11355.6904296875,11382.91015625,11382.91015625,1303.699951171875,1306.739990234375,1302.1500244140625,1305.3699951171875,1305.3699951171875,446.3200073242188,454.5,443.3900146484375,453.739990234375,453.5205383300781
645,2006-09-12,54.15,54.15,54.7,54.15,54.5,2144000.0,2189.169921875,2193.340087890625,2181.77001953125,2183.75,2183.75,11383.4697265625,11405.3203125,11369.7802734375,11381.150390625,11381.150390625,1304.25,1306.1099853515625,1302.449951171875,1303.8199462890625,1303.8199462890625,453.75,454.1300048828125,447.5400085449219,449.2200012207031,449.00274658203125
646,2006-09-13,54.8,54.9,54.9,54.35,54.6,2764000.0,2194.56005859375,2198.580078125,2182.929931640625,2193.159912109375,2193.159912109375,11382.75,11476.48046875,11382.75,11464.150390625,11464.150390625,1303.800048828125,1312.030029296875,1303.800048828125,1311.010009765625,1311.010009765625,449.3500061035156,452.6099853515625,442.8500061035156,444.5199890136719,444.30499267578125
647,2006-09-14,54.55,54.6,55.1,54.05,55.0,4405000.0,2192.93994140625,2207.550048828125,2184.419921875,2205.699951171875,2205.699951171875,11461.830078125,11488.169921875,11438.0595703125,11469.2802734375,11469.2802734375,1310.93994140625,1314.6700439453125,1308.8199462890625,1313.25,1313.25,444.5299987792969,452.0499877929688,441.0199890136719,451.9599914550781,451.7413940429688
648,2006-09-15,55.2,55.25,55.25,54.45,54.45,6096200.0,2189.699951171875,2190.260009765625,2167.6298828125,2167.840087890625,2167.840087890625,11466.23046875,11466.23046875,11395.150390625,11406.2001953125,11406.2001953125,1313.0400390625,1313.0400390625,1299.280029296875,1300.260009765625,1300.260009765625,451.3500061035156,451.5799865722656,437.1099853515625,437.1199951171875,436.9085998535156
649,2006-09-18,56.9,56.9,56.95,56.0,56.1,16751000.0,2160.050048828125,2174.800048828125,2149.360107421875,2155.2900390625,2155.2900390625,11405.16015625,11405.240234375,11323.83984375,11331.4404296875,11331.4404296875,1300.2099609375,1301.25,1292.1300048828125,1294.02001953125,1294.02001953125,436.510009765625,442.05999755859375,432.2300109863281,435.55999755859375,435.3493347167969
650,2006-09-19,56.9,56.95,57.15,56.85,57.0,6457300.0,2160.02001953125,2168.43994140625,2154.550048828125,2165.7900390625,2165.7900390625,11332.240234375,11402.83984375,11331.0400390625,11392.1103515625,11392.1103515625,1294.02001953125,1300.1400146484375,1294.02001953125,1298.9200439453125,1298.9200439453125,435.7699890136719,440.25,433.0700073242188,438.6900024414063,438.47784423828125
651,2006-09-20,56.6,56.6,56.8,56.35,56.75,4731300.0,2152.1201171875,2180.389892578125,2147.43994140625,2173.25,2173.25,11389.8701171875,11421.25,11342.169921875,11396.83984375,11396.83984375,1298.8599853515625,1302.3599853515625,1290.9300537109375,1299.5400390625,1299.5400390625,436.9400024414063,452.3299865722656,436.0899963378906,449.0299987792969,448.8128356933594
652,2006-09-21,56.75,56.75,57.15,56.4,57.05,6170250.0,2174.610107421875,2217.280029296875,2174.610107421875,2215.820068359375,2215.820068359375,11396.83984375,11512.98046875,11395.7099609375,11498.08984375,11498.08984375,1299.530029296875,1314.280029296875,1299.530029296875,1313.0,1313.0,450.0700073242188,468.0499877929688,449.8699951171875,465.95001220703125,465.72467041015625
653,2006-09-22,56.45,56.45,56.55,56.3,56.4,2027000.0,2214.800048828125,2229.179931640625,2211.139892578125,2227.669921875,2227.669921875,11487.6904296875,11567.25,11476.16015625,11543.3203125,11543.3203125,1312.739990234375,1319.9200439453125,1311.1199951171875,1318.0699462890625,1318.0699462890625,466.1600036621094,468.4100036621094,459.8800048828125,462.3200073242188,462.0964050292969
654,2006-09-25,56.6,56.6,56.75,56.05,56.45,4595150.0,2221.72998046875,2230.969970703125,2218.860107421875,2228.72998046875,2228.72998046875,11543.400390625,11549.080078125,11495.3701171875,11527.3896484375,11527.3896484375,1318.0,1318.0,1313.25,1316.280029296875,1316.280029296875,462.5400085449219,465.6199951171875,458.55999755859375,463.8299865722656,463.6056518554688
655,2006-09-26,56.6,56.6,57.05,56.55,57.0,6097000.0,2243.280029296875,2247.159912109375,2227.719970703125,2235.590087890625,2235.590087890625,11528.75,11613.509765625,11528.75,11560.76953125,11560.76953125,1316.280029296875,1324.6500244140625,1316.280029296875,1319.6600341796875,1319.6600341796875,465.760009765625,473.45001220703125,462.3800048828125,464.3900146484375,464.1654357910156
656,2006-09-27,56.95,57.0,57.1,56.85,57.05,5838000.0,2232.989990234375,2247.469970703125,2228.52001953125,2235.75,2235.75,11559.9697265625,11588.3798828125,11528.1103515625,11555.0,11555.0,1319.8499755859375,1324.8699951171875,1318.1600341796875,1321.1800537109375,1321.1800537109375,462.8599853515625,472.5899963378906,461.8399963378906,468.739990234375,468.5133056640625
657,2006-09-28,56.5,56.5,57.1,56.1,57.1,7220000.0,2239.860107421875,2239.860107421875,2202.929931640625,2222.3701171875,2222.3701171875,11554.599609375,11562.0498046875,11480.5595703125,11540.91015625,11540.91015625,1321.1700439453125,1322.0400390625,1312.1700439453125,1317.6400146484375,1317.6400146484375,467.3800048828125,467.5899963378906,452.9700012207031,458.42999267578125,458.2082824707031
658,2006-09-29,56.35,56.35,56.6,56.05,56.6,7964000.0,2242.110107421875,2257.280029296875,2242.110107421875,2252.889892578125,2252.889892578125,11542.2802734375,11628.8798828125,11542.2001953125,11613.1904296875,11613.1904296875,1318.280029296875,1328.530029296875,1318.280029296875,1325.1800537109375,1325.1800537109375,459.510009765625,462.8200073242188,457.6400146484375,460.20001220703125,459.9774475097656
659,2006-10-02,56.7,56.75,56.9,56.45,56.45,7505000.0,2257.5400390625,2261.469970703125,2232.889892578125,2237.75,2237.75,11611.669921875,11630.5595703125,11501.76953125,11533.23046875,11533.23046875,1324.8900146484375,1328.18994140625,1315.449951171875,1318.030029296875,1318.030029296875,460.7200012207031,463.0799865722656,451.4200134277344,452.0799865722656,451.8613586425781
660,2006-10-03,56.85,56.9,56.95,56.65,56.75,3057050.0,2233.550048828125,2233.550048828125,2210.1298828125,2218.929931640625,2218.929931640625,11532.91015625,11533.0703125,11474.5595703125,11508.099609375,11508.099609375,1318.030029296875,1318.030029296875,1310.93994140625,1314.780029296875,1314.780029296875,452.3200073242188,454.4200134277344,447.6499938964844,449.2999877929688,449.0827026367188
661,2006-10-04,56.2,56.25,57.0,56.1,56.95,3280000.0,2227.3701171875,2253.449951171875,2212.02001953125,2249.070068359375,2249.070068359375,11509.2998046875,11616.48046875,11486.0,11575.8095703125,11575.8095703125,1314.780029296875,1329.3499755859375,1311.5799560546875,1326.3699951171875,1326.3699951171875,451.0199890136719,461.6900024414063,445.9200134277344,460.5700073242188,460.3472595214844
662,2006-10-05,57.2,57.25,57.3,56.6,56.65,8985000.0,2247.719970703125,2261.780029296875,2243.669921875,2261.340087890625,2261.340087890625,11575.73046875,11670.26953125,11567.650390625,11669.3896484375,11669.3896484375,1326.3499755859375,1336.5999755859375,1325.300048828125,1336.3499755859375,1336.3499755859375,460.5,460.6600036621094,453.42999267578125,458.989990234375,458.76800537109375
663,2006-10-11,57.3,57.3,57.35,57.05,57.2,1525000.0,2256.169921875,2271.0,2254.3701171875,2263.389892578125,2263.389892578125,11670.1904296875,11720.76953125,11659.6201171875,11689.240234375,11689.240234375,1336.1199951171875,1340.0799560546875,1333.5400390625,1336.5899658203125,1336.5899658203125,459.2999877929688,464.67999267578125,454.67999267578125,455.7699890136719,455.549560546875
664,2006-10-12,57.0,57.0,57.3,56.8,57.3,1185100.0,2266.929931640625,2273.1201171875,2252.909912109375,2270.02001953125,2270.02001953125,11689.400390625,11728.4599609375,11660.419921875,11718.4501953125,11718.4501953125,1336.56005859375,1340.280029296875,1333.75,1338.8800048828125,1338.8800048828125,455.8500061035156,460.6300048828125,454.1499938964844,460.1199951171875,459.8974609375
665,2006-10-13,57.65,57.65,57.85,57.3,57.5,3968000.0,2273.300048828125,2273.300048828125,2257.97998046875,2258.429931640625,2258.429931640625,11718.0498046875,11741.990234375,11677.7900390625,11679.0703125,11679.0703125,1339.1500244140625,1339.8800048828125,1335.6400146484375,1335.8499755859375,1335.8499755859375,460.80999755859375,460.9100036621094,454.5400085449219,454.70001220703125,454.4801025390625
666,2006-10-14,57.5,57.5,57.75,57.35,57.75,2997000.0,2257.0,2262.669921875,2235.679931640625,2237.60009765625,2237.60009765625,11678.990234375,11726.9404296875,11658.66015625,11670.349609375,11670.349609375,1335.8199462890625,1338.5400390625,1330.280029296875,1331.3199462890625,1331.3199462890625,454.9200134277344,460.3500061035156,452.8800048828125,453.25,453.0307922363281
667,2006-10-16,58.1,58.2,58.2,57.65,57.75,5157100.0,2233.010009765625,2251.860107421875,2224.2099609375,2243.64990234375,2243.64990234375,11670.1103515625,11758.9501953125,11653.0595703125,11727.33984375,11727.33984375,1331.3199462890625,1338.31005859375,1327.0999755859375,1334.1099853515625,1334.1099853515625,448.2300109863281,450.7099914550781,443.80999755859375,448.2799987792969,448.0632019042969
668,2006-10-17,57.8,57.85,58.2,57.6,58.2,3019000.0,2239.8798828125,2290.97998046875,2239.260009765625,2290.949951171875,2290.949951171875,11722.9404296875,11851.25,11707.490234375,11850.6103515625,11850.6103515625,1333.81005859375,1350.199951171875,1331.47998046875,1350.199951171875,1350.199951171875,447.4800109863281,457.1600036621094,445.6900024414063,456.7699890136719,456.549072265625
669,2006-10-18,57.0,57.0,57.3,56.6,57.3,4766190.0,2289.530029296875,2306.35009765625,2287.610107421875,2306.340087890625,2306.340087890625,11844.3798828125,11870.0595703125,11821.23046875,11866.6904296875,11866.6904296875,1349.8399658203125,1353.7900390625,1347.75,1353.219970703125,1353.219970703125,456.5199890136719,456.5199890136719,452.1300048828125,455.4100036621094,455.18975830078125
670,2006-10-19,56.7,56.7,57.05,56.5,57.0,5257200.0,2296.14990234375,2306.280029296875,2289.989990234375,2299.989990234375,2299.989990234375,11865.490234375,11865.5703125,11800.5,11850.2099609375,11850.2099609375,1353.219970703125,1353.219970703125,1344.2099609375,1349.5899658203125,1349.5899658203125,453.5799865722656,454.1499938964844,449.17999267578125,451.3200073242188,451.1017456054688
671,2006-10-20,57.0,57.0,57.0,56.8,56.9,3358000.0,2297.820068359375,2317.419921875,2295.25,2311.77001953125,2311.77001953125,11849.5595703125,11872.9404296875,11813.2197265625,11857.8095703125,11857.8095703125,1349.5799560546875,1352.68994140625,1346.550048828125,1350.6600341796875,1350.6600341796875,451.3200073242188,460.510009765625,450.6600036621094,456.3900146484375,456.1692810058594
672,2006-10-23,56.95,57.0,57.05,56.5,57.0,1718000.0,2314.1201171875,2319.06005859375,2302.239990234375,2315.429931640625,2315.429931640625,11857.73046875,11877.900390625,11829.7099609375,11867.169921875,11867.169921875,1350.6199951171875,1354.22998046875,1348.5999755859375,1353.4200439453125,1353.4200439453125,456.3900146484375,457.7900085449219,453.3699951171875,454.7200012207031,454.5000915527344
673,2006-10-24,57.45,57.5,57.65,56.45,57.35,3987000.0,2304.669921875,2322.070068359375,2292.2900390625,2308.27001953125,2308.27001953125,11865.490234375,11875.98046875,11794.169921875,11852.1298828125,11852.1298828125,1353.280029296875,1353.969970703125,1343.5699462890625,1349.949951171875,1349.949951171875,453.5299987792969,465.0,452.42999267578125,460.5700073242188,460.3472595214844
674,2006-10-25,57.35,57.4,57.5,57.25,57.45,2411500.0,2318.280029296875,2346.2900390625,2318.280029296875,2346.179931640625,2346.179931640625,11854.1298828125,11959.6298828125,11854.0498046875,11947.7001953125,11947.7001953125,1349.93994140625,1363.760009765625,1349.93994140625,1362.8299560546875,1362.8299560546875,461.8699951171875,466.9400024414063,458.25,466.8500061035156,466.6242370605469
675,2006-10-26,53.55,53.6,53.9,53.45,53.55,4455030.0,2344.699951171875,2360.22998046875,2341.39990234375,2357.2900390625,2357.2900390625,11947.2197265625,11960.509765625,11908.7998046875,11960.509765625,11960.509765625,1362.8199462890625,1366.6300048828125,1360.5,1365.6199951171875,1365.6199951171875,465.1400146484375,473.5299987792969,464.5899963378906,471.2699890136719,471.04205322265625
676,2006-10-27,53.85,53.9,54.0,53.75,53.75,3184900.0,2359.18994140625,2368.110107421875,2358.010009765625,2363.840087890625,2363.840087890625,11961.3095703125,11997.25,11945.5400390625,11980.599609375,11980.599609375,1365.6099853515625,1370.199951171875,1364.47998046875,1369.06005859375,1369.06005859375,472.70001220703125,476.95001220703125,472.1600036621094,475.4599914550781,475.2300415039063
677,2006-10-30,53.1,53.15,53.4,52.9,53.4,4226000.0,2354.070068359375,2354.070068359375,2329.800048828125,2344.949951171875,2344.949951171875,11977.400390625,11979.080078125,11887.1904296875,11950.01953125,11950.01953125,1369.050048828125,1369.050048828125,1356.8699951171875,1364.050048828125,1364.050048828125,472.0299987792969,472.05999755859375,460.7900085449219,463.739990234375,463.5157165527344
678,2006-10-31,53.4,53.4,53.4,53.0,53.1,1600070.0,2355.419921875,2362.090087890625,2330.489990234375,2337.14990234375,2337.14990234375,11947.6201171875,12049.509765625,11947.6201171875,11992.6796875,11992.6796875,1363.9300537109375,1372.8699951171875,1360.949951171875,1365.800048828125,1365.800048828125,461.42999267578125,462.4599914550781,449.510009765625,450.45001220703125,450.2321472167969
679,2006-11-01,53.2,53.25,53.4,53.2,53.3,1321156.0,2332.5400390625,2345.239990234375,2324.429931640625,2340.93994140625,2340.93994140625,11988.919921875,12027.740234375,11966.91015625,12011.73046875,12011.73046875,1365.949951171875,1368.0899658203125,1362.06005859375,1366.9599609375,1366.9599609375,449.510009765625,452.4100036621094,444.1300048828125,449.0899963378906,448.872802734375
680,2006-11-02,53.4,53.5,53.6,52.9,53.15,2303000.0,2340.93994140625,2349.360107421875,2329.1298828125,2342.300048828125,2342.300048828125,12013.009765625,12048.8701171875,11941.9404296875,12002.3701171875,12002.3701171875,1366.93994140625,1368.6600341796875,1362.0999755859375,1368.5999755859375,1368.5999755859375,451.4800109863281,451.6000061035156,445.6000061035156,447.2300109863281,447.0137023925781
681,2006-11-03,54.25,54.45,54.45,53.4,53.5,3075000.0,2338.14990234375,2364.199951171875,2330.610107421875,2355.56005859375,2355.56005859375,12116.509765625,12125.16015625,11971.7900390625,12116.91015625,12116.91015625,1368.5799560546875,1377.4000244140625,1363.93994140625,1377.02001953125,1377.02001953125,446.8500061035156,453.2999877929688,444.9700012207031,449.5499877929688,449.3325805664063
682,2006-11-06,53.85,53.9,54.1,53.2,53.45,4957100.0,2352.489990234375,2356.030029296875,2335.909912109375,2344.840087890625,2344.840087890625,12116.509765625,12133.7998046875,12079.0498046875,12127.8798828125,12127.8798828125,1377.02001953125,1377.780029296875,1372.4200439453125,1377.3800048828125,1377.3800048828125,450.0499877929688,452.55999755859375,444.45001220703125,444.45001220703125,444.2350769042969
683,2006-11-07,54.25,54.3,54.5,54.15,54.4,1667200.0,2346.77001953125,2359.760009765625,2338.64990234375,2356.590087890625,2356.590087890625,12127.240234375,12147.9697265625,12081.76953125,12134.6796875,12134.6796875,1377.3599853515625,1383.6099853515625,1376.0,1382.219970703125,1382.219970703125,446.6600036621094,456.92999267578125,445.7900085449219,455.989990234375,455.76947021484375
684,2006-11-08,54.1,54.15,54.35,54.05,54.35,1180050.0,2361.090087890625,2379.2900390625,2347.8798828125,2379.10009765625,2379.10009765625,12134.83984375,12167.01953125,12096.099609375,12163.66015625,12163.66015625,1382.2099609375,1389.449951171875,1379.469970703125,1389.0799560546875,1389.0799560546875,456.4400024414063,461.55999755859375,452.45001220703125,461.2699890136719,461.0469055175781
685,2006-11-09,53.9,53.95,54.4,53.7,54.2,5036125.0,2375.169921875,2377.340087890625,2347.070068359375,2350.6201171875,2350.6201171875,12164.7802734375,12164.8603515625,12073.5302734375,12090.259765625,12090.259765625,1388.8900146484375,1388.8900146484375,1375.8499755859375,1377.3399658203125,1377.3399658203125,460.5700073242188,461.4800109863281,449.7900085449219,452.30999755859375,452.09124755859375
686,2006-11-10,53.9,54.0,54.0,53.5,53.55,1977500.0,2347.2099609375,2371.06005859375,2341.030029296875,2363.77001953125,2363.77001953125,12089.1396484375,12117.23046875,12049.919921875,12086.5,12086.5,1377.300048828125,1381.219970703125,1373.4599609375,1377.9300537109375,1377.9300537109375,452.8800048828125,459.5899963378906,452.5499877929688,457.3999938964844,457.17877197265625
687,2006-11-13,53.55,53.6,54.0,53.5,53.95,1870160.0,2368.75,2374.639892578125,2355.949951171875,2366.7099609375,2366.7099609375,12086.1796875,12113.3896484375,12025.33984375,12080.73046875,12080.73046875,1377.9300537109375,1381.2099609375,1372.18994140625,1377.93994140625,1377.93994140625,457.7099914550781,460.70001220703125,454.2900085449219,458.1400146484375,457.91845703125
688,2006-11-14,53.95,54.05,54.05,53.65,53.95,1499124.0,2373.489990234375,2375.530029296875,2330.570068359375,2334.35009765625,2334.35009765625,12080.25,12123.9599609375,12007.169921875,12031.01953125,12031.01953125,1377.760009765625,1381.949951171875,1366.260009765625,1367.81005859375,1367.81005859375,458.9800109863281,460.05999755859375,447.9400024414063,449.2900085449219,449.0727233886719
689,2006-11-15,54.2,54.25,54.4,54.15,54.35,2047400.0,2324.47998046875,2339.1298828125,2320.840087890625,2334.02001953125,2334.02001953125,12023.98046875,12032.5498046875,11979.0,12018.5400390625,12018.5400390625,1367.43994140625,1368.3900146484375,1362.2099609375,1367.3399658203125,1367.3399658203125,448.4800109863281,450.760009765625,446.7099914550781,447.3500061035156,447.1336669921875
690,2006-11-16,54.3,54.4,54.5,54.15,54.4,3026000.0,2339.0400390625,2343.97998046875,2316.820068359375,2330.7900390625,2330.7900390625,12018.2998046875,12061.51953125,11965.3095703125,11986.0400390625,11986.0400390625,1367.31005859375,1371.6800537109375,1360.97998046875,1364.300048828125,1364.300048828125,449.05999755859375,450.6199951171875,445.3500061035156,449.1700134277344,448.9527893066406
691,2006-11-17,54.35,54.4,54.5,54.25,54.5,861000.0,2341.659912109375,2371.81005859375,2341.659912109375,2365.949951171875,2365.949951171875,11985.16015625,12117.7099609375,11984.759765625,12105.5498046875,12105.5498046875,1364.27001953125,1381.4000244140625,1364.27001953125,1379.780029296875,1379.780029296875,450.0799865722656,458.2999877929688,447.760009765625,457.0899963378906,456.8689270019531
692,2006-11-20,53.9,53.9,54.4,53.75,54.4,1357000.0,2366.010009765625,2391.340087890625,2363.639892578125,2375.8798828125,2375.8798828125,12104.75,12196.3203125,12101.0595703125,12156.76953125,12156.76953125,1379.75,1388.18994140625,1379.18994140625,1382.8399658203125,1382.8399658203125,457.6400146484375,470.489990234375,457.6400146484375,465.8299865722656,465.6047058105469
693,2006-11-21,54.7,54.75,54.9,54.1,54.1,3634000.0,2363.919921875,2393.469970703125,2358.43994140625,2384.93994140625,2384.93994140625,12147.3798828125,12193.75,12102.900390625,12176.5400390625,12176.5400390625,1382.5,1388.6099853515625,1379.3299560546875,1385.719970703125,1385.719970703125,464.1000061035156,467.8699951171875,460.3699951171875,465.6700134277344,465.4447937011719
694,2006-11-22,55.1,55.1,55.2,54.75,54.8,2751000.0,2399.280029296875,2401.330078125,2370.60009765625,2376.010009765625,2376.010009765625,12174.7001953125,12187.0302734375,12090.099609375,12103.2998046875,12103.2998046875,1385.4300537109375,1388.9200439453125,1377.31005859375,1378.3299560546875,1378.3299560546875,467.3900146484375,470.1900024414063,456.2799987792969,456.7200012207031,456.4991149902344
695,2006-11-23,55.2,55.25,55.6,55.05,55.15,2455000.0,2378.260009765625,2389.719970703125,2373.6201171875,2389.719970703125,2389.719970703125,12102.740234375,12127.080078125,12074.009765625,12108.4296875,12108.4296875,1378.3299560546875,1381.0400390625,1375.5999755859375,1380.9000244140625,1380.9000244140625,457.3699951171875,461.3599853515625,454.1900024414063,461.3200073242188,461.0968933105469
696,2006-11-24,55.55,55.55,55.55,55.05,55.25,878000.0,2389.52001953125,2408.909912109375,2387.8798828125,2406.3798828125,2406.3798828125,12097.7001953125,12164.7001953125,12084.8095703125,12131.8798828125,12131.8798828125,1380.5799560546875,1387.6099853515625,1378.800048828125,1384.4200439453125,1384.4200439453125,460.6199951171875,469.42999267578125,459.2699890136719,468.5299987792969,468.3034057617188
